author,text,likes,published_at
@yamshrestha1501,Yo interview ko lagi tukke & company lai kati paisa diyaxa,0,2025-11-09T05:22:56Z
@NareshJoshi9848,Thukka,0,2025-11-09T05:15:29Z
@awasarrijal1339,"Kp chor lai interview ma bolaunu nai galti ho 
Jell ma bolauni Manxey ho kp 
😡😡😡😡",0,2025-11-09T04:17:08Z
@aakashgyawali4358,RIP KP ba,0,2025-11-09T04:06:40Z
@ghanashyamadhikari4320,थुक्क,0,2025-11-09T04:02:03Z
@pramodtiruwalbishwokarma97,"Oh my god, 30 sec pani sunna sakina, you are a murderer man. You are still denying ki you are not responsible for those deaths vanera. Comment padna aija ta, about 99% of people are not with you, you need to leave politics and wait to be arrested!",0,2025-11-09T03:19:03Z
@danbhadurchhetri-b3f,Jimmebat byakti nai hiina yo budho,0,2025-11-09T03:09:05Z
@danbhadurchhetri-b3f,Oli kai channel ho k.,0,2025-11-09T03:08:21Z
@bnsuppliersSuppliers,गोलि पनि घुडा तल / रबर को गोलि चलाउने कि ताकी2 छाती टाउको मा? खाली थाहा भयन भनेर पार पाउदैन? लेखक र kp लाई कार्बाही हुनु पर्छ सहिद को आँसु ले सराप दिन्छ देस लाई....?,0,2025-11-09T02:32:32Z
@SaiRam-h6x,"डिपस्टरटको,योजनामा,प्रचन्डकोकमान्डमाहत्याहिङ्सा,लुटपाट,गरे,गरायो,प्रचन्डे,लेपाार्टीकार्यलयमातिगोलि,चलाउने हत्या गराउने,,गरेउ,गरयौंहेरौ,पहिलो,दोस।रोसिङ्गदरबार,र,बालुटार,जलाउनलाखौमानेछेआउदैछन्,भनेर,बोलेको,इ,दुइवटा,बिसयसार्बजानिक्भएोछ।तेस्रो,दुइ,दिन,अगाडिपरचन्डको,घरबाट,दुइट्रक,सामान,अनेत्र,लगेको,पछिलाहानुले,१०,ट्रक,लेलेको,घरनिजकै,८०रोपनिमा,बनेको,घर्मा,लगेको,योरेकट,राख्नु,भनेर,बोलेको,छ,केबुझने।",0,2025-11-09T02:31:13Z
@bnsuppliersSuppliers,भ्रष्ट kp । 8 class । भ्रष्ट कान्तिपुर । बहिष्कार ✊✊,0,2025-11-09T02:22:32Z
@kishorchapagain3765,जती मीठो बोली छ त्यतिनै घटिया व्यवहार छ।घमण्ड को थुप्रो।,0,2025-11-09T01:46:13Z
@DurgaChaulagain-k8b,यो सबै तिम्रै कारणले नै त हो नी तिमी हत्यारा नै हो पातकी अपुत्रो नालायक,0,2025-11-09T01:45:59Z
@jagatthapa4399,Yo 🐩 parsad kasko adakxae ho k,0,2025-11-09T01:37:21Z
@BandhuChaudhary-t2f,Y bekub karan ta bhannu paryo samajik sanjal band gareko kura,0,2025-11-09T01:09:14Z
@Lukas_ml_official,Jatha yesko interview chai kina leko mug lai jiudai jalauna xodera k ajhai yei sarkaar ma aaos vanne xa bhatuwa haru lai?,0,2025-11-09T00:57:32Z
@mohanbca2035,यस्लाई त??????,0,2025-11-08T23:45:25Z
@aashish9845023480,"""Malai kosle goli hanyo tahai thiyena""- K.P Oli (Supremo, God, neta Prime minister). We made a system where a prime minister doesn't have a clue how the system is run. This is absolutely crazy. This guy was a average revolutionist but a shitty shitty leader and an incompetent administrator. Just quit and face justice, daar nabhayeko manche yesto kura gardaina",0,2025-11-08T22:12:09Z
@BijayMalla-l7m9w,Sab kura taile bujya xas sab kura tailai palana garya xas.,0,2025-11-08T22:11:35Z
@receiverzz9088,Thukka tero soch. Etika budo vayera pani kasto ego ho,0,2025-11-08T21:25:34Z
@KrsKasiramshrestha,कुत्ता हरामी एस्लाइ भोट दिने हरामी हरु त के भनाम र खै,0,2025-11-08T20:44:22Z
@BokaDon-c4b8p,rip,0,2025-11-08T20:10:58Z
@kamalpandey2476,याे अन्तर संवाद सुनीरहदा के पि प्रधानमन्त्री हुन लाएक रहेन छ । आफू नेतृत्वमा रहने तर देशकाे शान्ति सुरक्षाबारे केही जानकारी छैन ।अनि एउटा मुर्ति जस्ताे मान्छे प्र. म . जस्ताे  पदमा बस्न मिल्छ कि नाई ।।मलाई केही थाहा छैन । किन के खान बसेकाे सरकारमा नालायक।।आफू नैतिक जिम्मेवारी हुनु पर्छकि नाई ।।,0,2025-11-08T19:45:01Z
@Gauri-p8d6t,9,0,2025-11-08T19:30:56Z
@chhoti100,Sansar ko ek matra gaddha  pm Nepalkai  khappar  ma kina pareko  hola,0,2025-11-08T19:20:16Z
@KhushiNachhiring,"थुक्क याे कान्तिपुर,यसलाई राष्ट्रिय बहिस्कार गरौ",0,2025-11-08T19:17:02Z
@abthakuri6409,Unsubscribe and Report Kantipur Channel 12 Bhai Media,0,2025-11-08T19:08:16Z
@NirajSaru-r7b,Rules sir! Saltu❤Oli ❤,0,2025-11-08T18:57:15Z
@MatrikaprasadKoirala-m2g,ब्रोकास्टमा कान्तिपुर र पाटिमा एमाले दुबै बहिस्कार गरौं ।,0,2025-11-08T18:51:55Z
@Np.cherry07,Balen ko name Lida tah sato gayo hola Buda ko😂😂,0,2025-11-08T18:37:51Z
@sudipbhusal8304,"if you understand, saturday Party meeting finished at 7-9pm before the incident.",0,2025-11-08T18:10:31Z
@rajeshkafle7920,"हैट कस्तो लाजमर्दो तर्क र ऊत्तर
धिक्कार छ",0,2025-11-08T17:54:38Z
@mahendra_model2017,अन्तर्वार्ता लिने पनि जर्ज सोरसको पैसा खाएको दलाल मिडिया र केपी ओली सिआइएको दलाल तथा मदन भण्डारीको हत्यारा,0,2025-11-08T17:33:12Z
@mahendra_model2017,"मदन भण्डारी को हत्यारा हो, k P Sharma Oli 😡",0,2025-11-08T17:28:05Z
@mahendra_model2017,Go to hell soon 😡 😡,0,2025-11-08T17:26:56Z
@KakaQuantum,First ma sry feel garxa hola baccha haru parti vanyatah ajha dumbha dhekhauxa. Pm re malai tha thiyana vanya euta gaau jasto desh chalauna nasakini ajha chokhina po aauxa,0,2025-11-08T16:56:10Z
@BishalPadey,जेपनी बोल छ चोर ओली,0,2025-11-08T16:08:34Z
@BishalPadey,माचिकनी चोरले के भनेको,0,2025-11-08T16:05:31Z
@BishalPadey,माचकनी  ओली,0,2025-11-08T16:02:03Z
@Barshashorts-w8l,Kp chor desh xor vaneko nara thiyo va na aba,0,2025-11-08T15:54:57Z
@kalebahadur9496,Xixi 😮😊,0,2025-11-08T15:47:57Z
@JayaDevkota-r9i,1.hatyarakanayak.p.m.k.p.oli.2.Rameshlekhak.3.i.g.p.chandrakumar.khapung.jailjanelistma.hatyara,0,2025-11-08T15:47:12Z
@BikashPun-x8h,यो पत्रकारको ठाउँमा राजेन्द्र बानिया हुनुपर्थ्यो बल्ल उखानेको सात्तो खान्थ्यो,2,2025-11-08T15:42:54Z
@dhurbathapaaidi7258,पूर्व राष्ट्रपति विद्या देवी भण्डारीको विषय आउँछ कि सोचेको आएन।।,0,2025-11-08T15:29:49Z
@PrakashKhatiwada-tp9hi,Madhar chut kp,0,2025-11-08T15:25:14Z
@Moneyideas-z1z,😂 sala,0,2025-11-08T14:56:28Z
@summitbhusal2132,यो अपुतली को घमण्ड अलि कम भएछ।।पहिले त पत्रकार लाई नै झापार्ठेव,0,2025-11-08T14:42:24Z
@mirashrestha3329,2 ओटै राडिका बानलाइ rip,0,2025-11-08T14:39:52Z
@pawanlalrajdhami6308,ज्यानमाराभसमासुरकोकुरसुन्नुसदोसलुकाईदैछदोसअरुलाईलगाउदैछ,0,2025-11-08T14:35:37Z
@SiddhantSunar-m6t7y,Hamro desh hamrosan kp oli randikoban😡😡😡🤬🤬🤬🖕🏿🖕🏿,0,2025-11-08T14:31:29Z
@parbinrai3624,Ghumai ghumai hatyara haru Lai jogaune 12 Vai ko interview bahiskar garou  !!  Yini haru ko kura Sunna haudaina,0,2025-11-08T14:23:55Z
@narbahadurraymajhi4872,Laaj pani lajaauxa yasto manxe sanga ta !,0,2025-11-08T13:31:49Z
@NarayanKhatiwoda-cr6sl,प्रधान्मन्त्रि भयेर भ्रस्टचार गरेकाेदेखिन भनेर शुखपाईन्छर नीति बनाउनचै पर्दैन भ्रस्टचारिलाई दायाबाया राखेर जाेगाउनि लाज्छैन  भ्रस्टचार गर्दिन भन्नलाई,0,2025-11-08T13:29:33Z
@NarayanKhatiwoda-cr6sl,दुईत्याई शरकारकाे घबन्डले देस्धाेस्भयाे धाेस्तहुनुकाे कारण  पुरानादल्नै दाेसिहाे,0,2025-11-08T12:55:47Z
@krishnapandey4615,लाज मर्दो  कुरा   छि  छि  छि।।,0,2025-11-08T12:53:19Z
@krishnapandey4615,😂😢❤😢😅😁😀,0,2025-11-08T12:29:45Z
@RashilaShakya,This interview is totally scripted.,0,2025-11-08T11:56:41Z
@yoswasfoods,Kina vetnu yesto ahankari lai,0,2025-11-08T11:31:54Z
@BharatBasnet-sp4fn,Kp gi ko kura sunnda 23 gate police lai goli chalaoune aades diyako tara 24 gate sena lai goli chalaoune aades diyako tara senale namaneko bhanne bugiyo......,0,2025-11-08T11:23:45Z
@BharatBasnet-sp4fn,Kantipur baiskar garaou...,0,2025-11-08T10:20:17Z
@laxmiprasadadhikari978,पुर्व प्रधानमन्त्री त्यहिमाथी अहिलेको परिवर्तनलाई नकारात्मक रुपमा सहयोग गर्ने एक प्रमुख पात्र केके न होला भनि यो अन्र्तवार्ताको व्यग्र प्रतिक्षामा थिएँ तर मैले यहाँ पहिले श्रोता दर्शकहरुका प्रतिकृया हरु पढेँ किनकी बेकारमा किन दुई घण्टा खेर फालौँ भनेर तर प्राय कसैका पनि राम्रा प्रतिकृयाहरु देखिनँ । त्यसैले हेर्न उचित नठानी आफ्नो जीवनको करिब दुई घण्टा बचाउन पाएकोमा आफैँ प्रति गौरवान्मीत महसुस गरेको छु । मलाई माफ गरिदिनु होला ।,0,2025-11-08T10:14:40Z
@sumeetkarki1617,Randikoban कान्तिपुर randikochora kp oli,0,2025-11-08T09:45:22Z
@mahesworghimire3637,यो कुनै ईन्टर्रभ्यू नभएर सफेद झुटको पुलिन्दा अथवा लिने र दिनेको मिलेभगत ।,0,2025-11-08T08:41:37Z
@rakeshrayrakeshray5256,Rip 😢,0,2025-11-08T08:32:44Z
@mahesworghimire3637,जताबाटपनि जसरीपनि आफूअनुकुलको जवाफदिएर पन्छीन पॉंईदैन ।,0,2025-11-08T08:23:04Z
@RamSingh-ey5nk,नेपाल का सेना यदि जनता कै हो भने टुंडी खेल मा ओली को टाउको मा एक गोली मात्र हानी मृत्यु दंड दिन सक्नु पर्छ बिना कुनै छानबिन को!,0,2025-11-08T08:11:34Z
@kushalthapa2865,Go to hell kantipur,0,2025-11-08T06:27:46Z
@shoodhierlama4184,Daarpok patrakar vannixa yesto lai,0,2025-11-08T06:10:28Z
@DilliRam-p9w,Chor fathaa vana man lagxa kp,0,2025-11-08T05:43:47Z
@DilliRam-p9w,Chor fathaa vana man lagxa kp,0,2025-11-08T05:43:30Z
@ashishchaulagain415,आलम  जस्तै याे बुढा मरेकाे दिन  नेपाली जनता खुशि हुने थिएँ ।,0,2025-11-08T05:15:29Z
@sajanlama-so6os,Kp chur lai marnnu parxa,0,2025-11-08T04:25:24Z
@PrajwalDeula,kantipur jhole maharandi,0,2025-11-08T04:16:12Z
@PadmaUday-f1n,Khate interview .,0,2025-11-08T04:10:06Z
@DhrubarajRai-r9w,"यस्ता नैतिकहिन र अहंकारी मान्छे देशको प्रधानमन्त्री हुन्छ, अनि हामीले के अपेक्षा गर्ने।",0,2025-11-08T03:06:21Z
@RewatiAcharya-zr2pf,"They who have watched the show themselves have called on to boycott this show. Hilarious n humourous . First U stop watching n automatically n with this boycott begins, isn't it?",0,2025-11-08T02:46:50Z
@Bustrosquad,Kp oli raaj neta ❤️❤️❤️.,0,2025-11-08T02:20:07Z
@RakendraUdash,सबै कुराको घुमौरो ।मदन भन्डारिले  भनेको देशलाइ बर्बाद,0,2025-11-08T02:05:51Z
@karkidipen1881,kanoon bhitra aafu bash pahile ani sarulai sika.,0,2025-11-08T00:56:25Z
@aadeshmxettrri77,Singo desh ko sarap khayarw morna vayo,0,2025-11-08T00:18:38Z
@aadeshmxettrri77,Narka ko ni narka jana vayo ho,0,2025-11-08T00:18:18Z
@aadeshmxettrri77,EY fir aagaye😂,0,2025-11-08T00:16:53Z
@biratthapa6415,जती तर्क कुतर्क गरे पनी तिमी हरामखोर नै हौ बाजे !!!,0,2025-11-07T23:20:14Z
@लिलानाथशर्माहुमागाँई,खडे  को  12  बज्छ  दम्बि कुलङ्गार ईतिहास कै  अपराधि ठग र भ्रष् सत्ता हातमा लिएर मान्छे मारेको  रगत पिएको अपुत्रा  गोलिठोकेर बच्चा मारेर मासु खाने पिउने ईतिहासका पाना  मा लेखियो कुपात्र नर भक्षक थुक्क,0,2025-11-07T21:45:28Z
@लिलानाथशर्माहुमागाँई,ज्यान मारा  अपुत्रा  धर्म सकिएको सत्ता चलाउने अाफु दोष अरुलाई  मान्छे मारेर   पारपाउदैनस  बदला पक्का छ लेखेर राख,0,2025-11-07T21:32:57Z
@IshwarThapa,पत्रकार को प्रस्न नै दरो भयन ।। सामान्य ब्यक्तिले जस्तो प्रस्न गरेर पनि के पत्रकार बन्नु। ओलिले भनेको झुटो कुरा सुन्ने कि तेस्मा प्रस्न खडा गर्ने हो,0,2025-11-07T21:05:28Z
@jptAAFNAIparama,Yesli kosily goli hanera marane huntyo ne,0,2025-11-07T21:04:57Z
@ramprasadacharya549,pradip paudel  हामीलाई पहिल्यै भनिसकेका छन यो जस्तो मुन्छे प्रधानमन्त्री हुन ले नै आज सबै खरानी भयो।,0,2025-11-07T20:53:15Z
@narayanmalla7734,Pradhan mantri ko mukh ma banduk hunxa haat ma hoina dislike 👎👎kantipur,0,2025-11-07T20:52:54Z
@sitalbanjara8968,चाेर अपराधि भस्चारिकाे नाईके लाज नभय पछि जे पनि बाेल्छस,1,2025-11-07T20:06:41Z
@IshwarThapa,ओलि राक्षस अपराधी दैत्य कम्सकार हो। यस्ले देस र जनताको भलो चाहादैन बिगार्ने भत्काउने मात्रै हो। घमन्डि अहन्कारी,0,2025-11-07T20:05:24Z
@shishirrawal6609,Thukka sala jyanmara kahillei nasudhrine bhais sala hattyara,0,2025-11-07T19:50:16Z
@wassertekcanada3850,यो कान्तिपुर बहिष्कार,0,2025-11-07T19:46:33Z
@sayahangrai9211,Yo muzi lai marnu parcha,0,2025-11-07T19:14:20Z
@lightdeep9450,Kaam xaina yo desh lai,0,2025-11-07T19:11:01Z
@KCAashish-c4b,Dear Patrakar jeu..... Yesta ***** ko  interview lina vnda Aashika Dd jeu lo Interview linus !!!,0,2025-11-07T18:50:54Z
@KimdahangRai,यो कान्तिपुर न्यूज सबै भ्रष्टाचारी देशद्रोही नेताहरुको मुठ्ठीमा छ यसको समाचार कसले पत्याउने😅,0,2025-11-07T18:47:37Z
@NMoti32magar,Yo kantipur purai jalaunu prne mnxe sahit bachexa 😡,0,2025-11-07T18:13:14Z
@manzilstha0573,Thukka muze ajhai kunai regrat nai xaina hau yo muze ko anuhar ma xyaaaaaaa madarchod,0,2025-11-07T17:45:56Z
@SushilKanxa-v3z7x,Thukka sala Chor,1,2025-11-07T17:08:29Z
@krishnabhadraaryal2477,याे हत्याराेले सके जति सबै अाफ्नाे लागि गरेर त्यसकाे परिणाम स्वरुप देखा परेकाे विष्फाेट भएकाे जनताकाे उकुसमुकुस हाे। जनताकाे बिद्राेह हाे सरकार बिरुद्द। याे  अाफ्नाे कारणले हाे भनेर स्विकार्नुकाे सट्टा भएभरकाे अाराेप जति अरूलाई लगाएर अाफु पन्छिन खाेज्दै छ। यस्काे भएभरकाे अकर्मण्यतालाई यस्ले कहिले स्विकार्छ नेपाली जनताकाे सामु???,0,2025-11-07T16:44:54Z
@PrinceKhadka-x2o,😂😂😂😂😂,0,2025-11-07T16:09:08Z
@MNM_16,ESLAI ESTO BUDESKAL MA NE. KASTO AKAD KO Bau chora Lai gundu Mai ghisarxu ava mangsir ko andolan ma pakh,0,2025-11-07T15:52:45Z
@Virus-x7g,Eh Baaaaaaaaaaaaaa Aba Bo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,2025-11-07T15:30:39Z
@santiagocr792,कठै मेरो देश !सोध्ने तेस्तै उत्तर दिने तेस्तै । 🤨🤨,102,2025-11-07T15:29:56Z
@shusilapahadi6503,Kantipur bahiskar yasto chorlai timarule lyaunu parchha hatyara lai,0,2025-11-07T15:28:26Z
@Virus-x7g,"Eh !  Babu Oli, Timro Rail Ra Pani Jahaanz Kahaan gayo???????😅😅😅😅😅",0,2025-11-07T15:25:27Z
@surendrajoshi3162,Chutiya kp,0,2025-11-07T15:18:54Z
@ajoymukhia9910,Yo uthna garo tailey bànayako ho yeslai ta desh bátanai nikalnu pàrñeyà ho,0,2025-11-07T15:13:24Z
@puskarkarki3092,कठै मेरो देश । यस्तो अपराधि मजाले गफिएको ६ । ७६ जना को रगतले सराप्छ ।,0,2025-11-07T15:07:35Z
@BinodAdhikari-u6f,Khate uml reporter,0,2025-11-07T15:03:14Z
@purnagurung2904,जेल कोच केपीलाई,1,2025-11-07T14:33:06Z
@prakashsubedi3876,Katha sunauna aayeko raicha kantipur ko chaurase ma.,1,2025-11-07T14:29:45Z
@gyanendrasingh5460,SHAME ON KANTIPUR…..RIP Corrupt Oli,1,2025-11-07T14:29:29Z
@pramodadhikari7639,"कार्यकारी  पद मा भएको ब्याक्ति ले उत्तर दिएको सुन्दा उदेक लाग्छ ,२३को घट्ना मा केपि ओलि रमेश लेखक बालबालिका माथि गोलि चलाउने र चलाउन आदेश दिने सबै लाई सजाय हुनैपर्छ र २४  को आगजनि गर्ने माथि नि सजाय नै हुनैपर्छ",0,2025-11-07T14:11:52Z
@ajoymukhia9910,Yesto manchey lai interv.liney  patrakar kasto  ho bichara deuwa  yesley Garda yesto vayo yo aafnu làgi bachney aaputali ho,0,2025-11-07T14:10:21Z
@lemgurung,"देशको राष्ट्रिय टेलिभिजन कान्तिपुरमा यस्तो नरसंहार गर्ने, अन्तर्राष्ट्रिय क्षेत्रमा नै देशको बेइज्जत गराउँने खलनायक केपी ओलीलाई बोलाएको देख्दा साह्रै दुःख लाग्यो । त्यत्रो Gen - z लाई मारेर काख रित्तिएका आमाहरुको पीडा ओलीलाई रतिभर खिन्न छैन, कुनै ग्लानी छैन । उसको बच्चा भए पो त्यो पीडा थाहा हुन्छ । नेपली जनता त्यस्ता हत्यारा हरुको अनुहार हैन नाम सुन्न पनि मन छैन । त्यसैले आगामी दिनमा यी पुराना टेस्टेड गन्हाएका हरुलाई टेलिभिजनमा बोलाउने काम नगर्नु होला । जन बिरोधी, राष्ट्रघाती लाई टेलिभिजनमा बोलाउनु भनेको नैतिकता नभएको पत्रकार हो ।",0,2025-11-07T14:04:55Z
@shyamgautam7493,यो हत्यारालाई जेल नहाले सम्म जेन जि आन्दोलनमा साहजात भएका सहिदहरुले शान्ति पाउदैनन्।,52,2025-11-07T14:00:16Z
@kumartamang4136,"बूढो भए पछि गिदिले काम गर्द‌ैन, केवल हुँकार मात्र गर्दछ, जस्तै बाघ बूढो भए पछि हुँकार त गर्छने तर शिकार केवल झिँगाको मात्रै गर्छन्।",0,2025-11-07T13:47:27Z
@Gbthebestbbb,Yo radi Lai kasaile ruchaudaina kina interview leko Hola thu mg,1,2025-11-07T13:36:13Z
@Maya-vu4ym,Kp hatyara ra girya mantri kaile jel jancha,0,2025-11-07T13:21:34Z
@khanalbasudev9334,"के याे भर्ष्ट काे ईन्टरभ्यु िल रा यार ,तिमिहरु पनि यस्तै झाेले भयकाे हाे ल वधाई छ,याे के पि वलि गधा भाते चाेर हाे ,भर्ष्ट काे नाईके नै हाे",0,2025-11-07T13:04:57Z
@NarayanBK-l5f,"Yo jhole media ho ,Ani yo jhole patrukaar k prove garnu khojey ko yo hatyaara ko interview liyera ,taw jhole patrukaar lay jati nei yo hatyaara brastrachari ko interview liye pane hune Wala kei chaina nepali janta lie sab thaha cha ho hatyaara jyanmara brastrachari ho bhanera .last andolan ma  tero media house jalyo janta lay aba yestai jhole giri garyo bhaney next time nepali janta lay timi haru jasto kaput puturkar lie jalucha",0,2025-11-07T12:58:32Z
@jibantabhattarai4113,Lets do one thing just ignore interviews of old politicil leaders,0,2025-11-07T12:43:54Z
@bipinsubedi4541,यो चोर,0,2025-11-07T12:14:41Z
@dhaneshwor1,Talai vetna kina aaunu paryo pradhan mantri  laaaj chiana Lukera basni,0,2025-11-07T12:11:30Z
@tankakarkiakarki8058,देश  का उपल्लो  तह मा बस्ने सरकार  को जिम्मेवारी लियर बस्ने ब्याक्त्ती हरु जानकार थियन भन्नू कतिको  उप उक्त्त होला ।,0,2025-11-07T12:01:57Z
@PhurbaDhondopLama,I know what is reality thank you for this.....we love our nation.❤❤❤❤❤,1,2025-11-07T10:57:15Z
@khem__magar4ri,हत्यार केपी ओलि मुर्दा बाट,1,2025-11-07T10:44:42Z
@TejnarayanTazz,Aalu jokar tiolat safaa garna kp noker,0,2025-11-07T10:28:51Z
@MayUtube-b7r,"Maile Purai Interview here, ani comment pani sarsarti here, mero bichar ma Janata comment garni haru ugrabaadi hoina ra , there is no respect for anyone there is no any logical views only anger and dissatisfaction… but why is this chaos for everyone…

Ex Pm also need to respect current pm … if we respect other then we get respect… totally my opinion ho hai….",0,2025-11-07T10:18:37Z
@techindia752,Tero bau ko birta ho nepali Cena j garexa ramro garayo nepali lai marna sakena talai bachayo dhanayewaad bhan rando,0,2025-11-07T10:13:58Z
@ramkhati1593,याे पत्रकार त राम्रो लागथाे तर यस्तो हत्यारालाई ल्यायर इटर भिउ लिनि भनेकाे नेपाल देशकाेलागि नराम्रो पैसा मा बिके,0,2025-11-07T10:12:07Z
@bishalale2182,yo khate lai goli hande,0,2025-11-07T09:58:07Z
@cleartake,"धेरै जनाले पत्रकारले प्रश्न नैं गर्न नसकेको कमेन्ट गरेको देखियो, र अन्तरवार्ता त्यस्तै छ पनि। तर यो अन्तर्वार्तामा प्रश्न के के सोध्ने र त्यो भन्दा धेरै के के सोध्ने नपाइने भनेर गरेको बुझिन्छ। 
सामान्यतया प्रश्नावली दिएर वा लिएर अन्तरवार्ता गरिन्छ तर यो अन्तर्वार्तामा चाहिँ सारै धेरै सेन्सरसिप गरेको देखिन्छ। अनि त्यस्ता सर्तहरू स्वीकार गरेर अन्तर्वार्तामा जाने पत्रकार र सञ्चारमाध्यम को नियत माथि नै प्रश्न गर्नुपर्ने देखिन्छ। 

अहिले गुण्डु एमाले को ""राज्य"" वा महेश बस्नेत ले अनुमति दिए मात्र हावा चल्ने क्षेत्र बनाउन खोजेको देखिन्छ। अनि कसरी सर्त भन्दा बाहिर गएर प्रश्न सोध्न सक्लान् र पत्रकारले?

तर जे भए पनि ओलिको कुरा बुझियो, अरु त भाद्र २४ गतेको कुरा गलत भयो, यसको अनुसन्धान गरौं भन्छन, ओली त २३ गए नै गलत भयो, ०१:०० बजे पछि नै घुसपैठ भयो, मेरा विरुद्ध राष्ट्रिय अन्तराष्ट्रिय शक्ति लाग्यो र यो भयो भन्छन। उनमा एक रत्ती पनि ग्लानि या पश्चाताप भएको देखिएन। 

अब हामीले हाम्रो विरोध मतदानमा देखाउनु पर्छ, अरु कुनै उपाय छैन, हिंसा ले कहिल्यै शान्ति र विकास ल्याउँदैन।",0,2025-11-07T09:49:39Z
@kamalrai4413,प्रश्ननै पुर्बाग्राही छ,0,2025-11-07T09:49:07Z
@jimbaflim3967,yo kantipur channal lai k bhannu hunxa ma chai thukka bhanxu😡😡,0,2025-11-07T09:09:14Z
@krishansingh113-y8n,Goli thoknu parchha kp lai,0,2025-11-07T08:43:36Z
@sundaynp7305,"Koshaiela yasto huncha vonna koshaie laie tha thanna , no zenji no neta ya janta laie 😅 man social media bon hunna ko karan hoo 😊flimly tv karta ya YouTubeer la yo vokko hoo😮 protest ma sobaie agi YouTuber ra flimly chatra ko manchay cha video harra huncha@@@@ tarra Gallatin hoo Sharkar Ani janta Dubai",0,2025-11-07T08:08:05Z
@dooku7535,Bekkar  ma herechhu.. ha....,0,2025-11-07T07:53:38Z
@hawathuts,"Yeta  bidyarthi ko hatyara saan sanga interview didai cha, uta jail ma baseko Rabi lai sodh puch gardaicha.. tyasai sati le sarape ko ta haina rahecha..",0,2025-11-07T07:45:30Z
@SandhyaBista-xx4ey,कान्तिपुर मुर्दावाद,1,2025-11-07T07:34:44Z
@SandhyaBista-xx4ey,"कान्तिपुर सबैले बहिस्कार गरौँ
यो देसको पहिलो सत्रु कान्तिपुर हो वदमास्हरु 
लाइ कान्तिपुरले रक्षा गर्छ सिरोहिया को सल्लाहा मानिदिनु पर्यो छि छि यस्ता सँग हुन्छ स्वाभिमान?",1,2025-11-07T07:34:21Z
@SandhyaBista-xx4ey,"तँ राक्षस लाइ लाज लागेन
जनताको मायाँ भएन
तँ दोसि थिइनस् भने तत्काल 
गोलि रोक्ने आदेस् त हुन्छ नि होइन?
विध्यार्थिलाइ राजनिति वाट टाडा राख्ने
बानि बसाल्नु पर्दैन?",0,2025-11-07T07:29:56Z
@flowstate8991,माचिक्ने केपी ओलि सकियो तेरो दिन ।,2,2025-11-07T07:27:04Z
@tendisherpa7176,जेन्जी फेन्जी आतंककारी ले गरेको आन्दोलन ले के हि खुत्त्याउदैन भनेर उकास्ने आफै सामाजिक संजाल को कर दायरा को महत्व राखने ले बक्यौता रकम र n cell कर उठाउनु लाग्द कुलमान जस्तो इमानदार ब्यक्ती गल्हत्यायर निकल्ने आफै ?राज्य सत्ता जोगाउन प्रहरी लाई गोलि हान्न लगाउने अनि तेस्को दोष कर्तव्य पालन गर्ने एउटा प्रहरी ले बोक्नु पर्ने?सरकार मा रहदा पिउन देखि प्रधान न्यायाधीश अख्तियार प्रमुख लगाएत अन्य उच्च पद मा आफुले भनेको मान्ने ब्यक्ति चयन गर्दा हुने अहिले आफू ले गरेको गल्ती थाहा भए पछि  बनेको आयोग प्रमुख मान्य नहुने यस्तो पागल घमण्डी अपराधी सोच रहेको ब्यक्ति न त देश जनता प्रती बफादार छ न त हुने नै छ,0,2025-11-07T07:22:00Z
@symotovlogofficial,"Ajavoli Kp oli ka harayo vaneko ta, hawa kantipur tv ma po gako rahecha 😂😂😂😂😂😂",0,2025-11-07T07:18:51Z
@ponamsah3417,Darai darai kina interview linu hola,0,2025-11-07T07:16:12Z
@flowstate8991,"जब सम्म नेपालमा 76 जनाको हत्य!रा छोडेर, झोलेको कुरा सुनेर,एउटा status को पछि लाग्ने जनता छन् यो देश विकास हुँदैन,लेखेर राख्नु🙏
जय नेपाल🇳🇵🙏",0,2025-11-07T07:06:16Z
@namchiyongrai1,Astai astai galti garxa rata kantipur jalauxa ta 😳😳,0,2025-11-07T07:04:46Z
@rohsunthapa3479,Patrakar Le follow question bhayena I think script padera aaako jasto patrakar daile,1,2025-11-07T07:02:33Z
@Royalsirpali,Yo hatyara ho yasko k kura sunne arulai murkha banauna sakinxa vanera boldaixa yaslai jel halera kora hane paxi balla sacho kura aauxa,0,2025-11-07T07:01:57Z
@rishigautam1936,LOVE U KP BAA,0,2025-11-07T07:01:40Z
@narayankpoudel9785,नकतो हो हातियारा लुत्न ईन्टरनेट बन्दा गरिस,0,2025-11-07T06:33:14Z
@Bipin-h2q,Pheri jalaunu parxa  kantipur lai,0,2025-11-07T06:32:45Z
@surentamang1001,केपी ओली भनेको एउटा पुरानो च्यातियको कुख्यात अपाराध को किताब हो। अनि कान्तिपुर को पत्रुकार ले आज त्यो किताब को बाहिरी अवारन पन्न लाइ नया cover लागएर बाहिरी रूप मा राम्रो देखाउन खोज्दै छ्। लाज घिन सबै बेचेर खाएपछी त्यो मान्छे कान्तिपुर को कर्मचारी बन्छ रे .| 😡😡,1,2025-11-07T06:25:56Z
